Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,Price_per_SqFt,Area_per_Bedroom,Amenity_Score
4300000,564,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,7624.113475177305,564.0,9
2750000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,8487.654320987655,324.0,9
2800000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,8641.975308641975,324.0,9
2850000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,8796.296296296296,324.0,9
2780000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,8580.246913580248,324.0,9
2875000,324,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,8873.456790123457,324.0,10
2875000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,8873.456790123457,324.0,9
2800000,324,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,8641.975308641975,324.0,10
3100000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,9567.901234567902,324.0,9
3000000,384,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,7812.5,384.0,9
2900000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,8950.617283950618,324.0,9
5900000,950,Vasai,2,0,1,1,0,1,0,1,1,0,0,0,0,0,1,6210.526315789473,475.0,6
7500000,1200,Vasai West,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6250.0,400.0,1
6300000,748,Vasai,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,8422.459893048128,374.0,4
6220000,349,Mira Road East,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,17822.349570200575,349.0,11
8000000,534,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,14981.2734082397,267.0,11
9900000,786,Mira Road East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,12595.419847328245,262.0,11
7020000,426,Mira Road East,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,16478.87323943662,426.0,11
9370000,583,Mira Road East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,16072.041166380788,194.33333333333334,11
6450000,455,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,14175.824175824177,227.5,11
9550000,633,Mira Road East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,15086.887835703,211.0,11
17000000,1098,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,15482.695810564663,549.0,11
8200000,539,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,15213.358070500928,269.5,11
7400000,505,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,14653.465346534653,252.5,11
6320000,365,Mira Road East,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,17315.068493150684,365.0,11
9550000,693,Mira Road East,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,13780.663780663781,693.0,11
8200000,538,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,15241.635687732341,269.0,11
9990000,981,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,10183.48623853211,490.5,11
11500000,1386,Mira Road East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,8297.258297258297,462.0,11
9650000,645,Mira Road East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,14961.24031007752,215.0,11
8994000,630,Mira Road East,2,1,1,1,0,0,1,1,1,1,1,0,0,1,1,14276.190476190477,315.0,9
8822000,617,Mira Road East,2,1,1,1,0,0,1,1,1,1,1,0,0,1,1,14298.217179902755,308.5,9
11399999,789,Mira Road East,3,1,1,1,0,0,1,1,1,1,1,0,0,1,1,14448.66793409379,263.0,9
7000000,1030,Ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6796.116504854369,515.0,0
4100000,555,Ulwe,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7387.387387387387,555.0,1
2940000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,9074.074074074075,324.0,9
5500000,800,Panvel,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,6875.0,800.0,11
4500000,705,Panvel,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,6382.978723404255,705.0,3
9800000,900,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,10888.888888888889,450.0,11
24000000,780,Andheri East,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30769.23076923077,390.0,0
29000000,900,Andheri East,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32222.222222222223,450.0,0
28000000,950,Ville Parle East,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29473.684210526317,475.0,0
9500000,812,Panvel,2,1,1,1,1,0,0,1,1,1,1,0,0,1,1,11699.507389162562,406.0,9
4500000,550,Kamothe,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,8181.818181818182,550.0,2
4500000,450,Thane West,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,10000.0,450.0,6
11800000,850,Thane West,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13882.35294117647,425.0,0
9600000,850,Panvel,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,11294.117647058823,425.0,5
8800000,848,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,10377.358490566037,424.0,11
33000000,944,Andheri West,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,34957.627118644064,314.6666666666667,3
25000000,713,Andheri West,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,35063.11360448808,356.5,3
24800000,708,Andheri West,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,35028.24858757062,354.0,3
21400000,1090,Chembur,2,0,0,1,1,1,1,1,1,1,1,0,1,1,0,19633.02752293578,545.0,10
13500000,967,Thane West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,13960.703205791107,483.5,9
2600000,560,Virar East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4642.857142857143,560.0,0
3000000,545,Vasai West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5504.587155963302,545.0,1
5800000,472,Thane West,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,12288.135593220339,472.0,10
10000000,1200,Thane West,3,0,1,1,1,0,1,1,1,1,0,1,0,1,1,8333.333333333334,400.0,10
16000000,1600,Thane West,3,1,1,1,0,0,1,1,1,1,0,0,0,1,1,10000.0,533.3333333333334,8
4785000,870,Dombivali,2,1,1,1,0,0,1,1,0,0,1,1,0,1,1,5500.0,435.0,8
3663000,666,Dombivali,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,5500.0,666.0,8
5555000,1010,Dombivali,3,1,1,1,0,0,1,1,0,0,1,1,0,1,1,5500.0,336.6666666666667,8
2500000,500,Naigaon East,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,5000.0,500.0,12
2500000,500,Naigaon East,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,5000.0,500.0,10
3500000,585,Naigaon East,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,5982.9059829059825,585.0,8
3900000,750,Naigaon East,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,5200.0,750.0,6
16600000,685,Thane West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,24233.576642335767,342.5,10
16600000,706,Thane West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,23512.747875354107,353.0,10
28000000,1091,Thane West,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1,25664.527956003665,363.6666666666667,10
18100000,762,Thane West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,23753.280839895015,381.0,10
12600000,519,Thane West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,24277.456647398845,259.5,10
14500000,649,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22342.06471494607,324.5,0
17600000,783,Chembur,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22477.65006385696,261.0,0
14000000,623,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22471.91011235955,311.5,0
12600000,561,Chembur,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22459.893048128342,561.0,0
12900000,576,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22395.833333333332,288.0,0
16800000,751,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22370.17310252996,375.5,0
16399999,731,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22435.019151846784,365.5,0
19400000,863,Chembur,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22479.721900347624,287.6666666666667,0
12300000,547,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22486.288848263255,273.5,0
10000000,447,Chembur,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22371.364653243847,447.0,0
15700000,699,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22460.65808297568,349.5,0
12500000,557,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22441.65170556553,278.5,0
13500000,527,Airoli,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,25616.698292220113,263.5,2
17500000,781,Airoli,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,22407.170294494237,260.3333333333333,2
2500000,580,Nala Sopara,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,4310.3448275862065,580.0,4
2799000,570,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4910.526315789473,570.0,2
2650000,590,Nala Sopara,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,4491.525423728814,590.0,9
2800000,690,Virar,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,4057.9710144927535,690.0,8
6200000,1350,Virar,3,1,1,1,0,0,1,1,1,1,1,1,0,0,0,4592.592592592592,450.0,8
2500000,500,Virar West,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5000.0,500.0,1
2100000,580,Nala Sopara,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,3620.689655172414,580.0,4
2350000,550,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4272.727272727273,550.0,2
3400000,985,Nala Sopara,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,3451.776649746193,985.0,8
2100000,325,Vasai West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6461.538461538462,325.0,0
4700000,670,Vasai,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,7014.925373134329,335.0,4
3500000,216,Vasai West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16203.703703703704,216.0,0
3600000,550,Vasai West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6545.454545454545,550.0,0
5199000,880,Vasai West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5907.954545454545,440.0,0
3750000,620,Vasai West,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6048.387096774193,620.0,1
5500000,750,Vasai West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7333.333333333333,375.0,0
5700000,950,Vasai,2,0,1,1,0,1,0,1,1,0,0,0,0,0,1,6000.0,475.0,6
2950000,550,Vasai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5363.636363636364,550.0,0
4700000,800,Vasai West,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5875.0,400.0,2
5600000,950,Vasai West,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5894.736842105263,475.0,2
3750000,516,Vasai West,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7267.441860465116,516.0,1
2800000,840,Nala Sopara,2,0,1,1,1,0,1,1,1,0,0,0,0,1,0,3333.3333333333335,420.0,7
3800000,740,Boisar,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5135.135135135135,370.0,1
2600000,610,Boisar,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4262.295081967213,610.0,2
2600000,585,Boisar,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4444.444444444444,585.0,1
2400000,714,Boisar,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,3361.344537815126,357.0,10
2600000,935,Boisar,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2780.748663101604,467.5,1
5700000,1050,Boisar,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5428.571428571428,350.0,2
2700000,575,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4695.652173913043,575.0,2
2500000,560,Nala Sopara,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,4464.285714285715,560.0,9
2500000,560,Nala Sopara,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,4464.285714285715,560.0,11
2300000,590,Nala Sopara,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,3898.3050847457625,590.0,5
2500000,620,Nala Sopara,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,4032.2580645161293,620.0,4
2550000,590,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4322.033898305085,590.0,2
2800000,610,Nala Sopara,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,4590.163934426229,610.0,9
3800000,900,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4222.222222222223,900.0,2
2600000,580,Nala Sopara,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,4482.758620689655,580.0,9
2900000,590,Nala Sopara,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,4915.254237288135,590.0,9
2400000,450,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5333.333333333333,450.0,2
2650000,630,Nala Sopara,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,4206.349206349207,630.0,8
3900000,830,Virar,2,1,1,1,0,0,1,1,1,1,1,1,0,0,0,4698.795180722892,415.0,8
6100000,1350,Virar,3,1,1,1,0,0,1,1,1,1,1,1,0,0,0,4518.518518518518,450.0,8
2700000,560,Nala Sopara,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,4821.428571428572,560.0,10
2781000,690,Virar,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,4030.4347826086955,690.0,8
3300000,910,Nala Sopara,2,0,1,1,1,0,1,0,1,0,0,0,0,1,0,3626.3736263736264,455.0,6
2550000,585,Nala Sopara,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,4358.974358974359,585.0,9
2400000,535,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4485.981308411215,535.0,2
2950000,580,Nala Sopara,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,5086.206896551724,580.0,7
2350000,590,Nala Sopara,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,3983.0508474576272,590.0,8
3800000,800,Nala Sopara,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4750.0,400.0,2
2350000,610,Nala Sopara,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,3852.4590163934427,610.0,8
2550000,560,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4553.571428571428,560.0,2
5097000,1057,Virar,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0,4822.138126773888,528.5,4
3900000,1015,Virar,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1,3842.3645320197043,507.5,6
2800000,600,Virar,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,4666.666666666667,600.0,9
2200000,620,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3548.3870967741937,620.0,2
2350000,565,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4159.29203539823,565.0,2
21500000,1100,Andheri West,2,0,1,1,1,0,1,0,0,1,0,0,0,1,1,19545.454545454544,550.0,7
30000000,1786,Vashi,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,16797.3124300112,595.3333333333334,3
10000000,1210,Ulwe,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1,8264.462809917355,605.0,10
4400000,750,Vasai East,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,5866.666666666667,750.0,3
5800000,405,Kandivali West,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,14320.987654320988,405.0,12
22200000,926,Andheri West,2,1,1,1,0,0,0,1,0,1,0,0,1,0,0,23974.082073434125,463.0,5
19900000,934,Andheri West,2,1,1,1,1,0,1,1,1,1,0,0,1,1,1,21306.209850107065,467.0,10
22200000,960,Andheri West,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,23125.0,480.0,7
22200000,810,Andheri West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,27407.40740740741,405.0,7
26700000,1127,Andheri West,3,1,1,1,0,0,0,1,0,1,0,0,1,0,0,23691.215616681457,375.6666666666667,5
11000000,729,Kandivali East,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,15089.163237311386,364.5,9
7890000,534,Kandivali East,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,14775.280898876405,534.0,11
7909999,553,Kandivali East,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,14303.795660036167,553.0,9
7900000,564,Kandivali East,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,14007.09219858156,564.0,11
11299999,744,Kandivali East,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,15188.17069892473,744.0,11
5500000,393,Kandivali East,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,13994.910941475828,393.0,10
4500000,356,Malad East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12640.449438202248,356.0,0
11299999,728,Kandivali East,2,1,1,1,1,0,1,1,1,1,1,0,1,1,1,15521.976648351649,364.0,11
7500000,553,Kandivali East,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,13562.386980108498,553.0,9
6800000,565,Kandivali West,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,12035.398230088496,565.0,12
22200000,890,Andheri West,2,1,1,1,0,0,0,1,0,1,0,0,1,0,0,24943.8202247191,445.0,5
14500000,960,Goregaon East,2,0,1,1,0,0,0,1,0,0,1,0,0,1,1,15104.166666666666,480.0,6
7900000,565,Kandivali East,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,13982.300884955752,565.0,10
36000000,1656,Borivali East,3,1,1,1,0,0,1,1,1,1,0,1,1,1,1,21739.130434782608,552.0,10
49000000,1177,Parel,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1,41631.26593033135,392.3333333333333,10
47900000,1043,Parel,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1,45925.21572387344,347.6666666666667,10
36100000,823,Parel,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,43863.912515188335,411.5,10
60500000,1404,Parel,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1,43091.16809116809,468.0,10
37400000,940,Parel,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,39787.234042553195,470.0,10
107600000,2605,Parel,4,1,1,1,0,0,1,1,1,1,1,1,0,1,1,41305.182341650674,651.25,10
65500000,1543,Parel,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1,42449.773169151005,514.3333333333334,10
36800000,825,Parel,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,44606.06060606061,412.5,10
79900000,1836,Parel,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1,43518.51851851852,612.0,10
3250000,585,Kalyan West,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,5555.555555555556,585.0,11
3550000,585,Kalyan West,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,6068.376068376068,585.0,11
16500000,1600,Kalamboli,3,0,1,1,1,1,1,1,1,1,1,0,0,0,1,10312.5,533.3333333333334,10
7700000,984,Karanjade,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7825.20325203252,492.0,2
12400000,1335,Virar,4,1,1,1,1,0,1,1,1,0,0,0,0,1,1,9288.389513108614,333.75,8
7700000,737,Virar,3,1,1,1,1,0,1,1,1,0,0,0,0,1,1,10447.76119402985,245.66666666666666,8
3872999,412,Virar,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,9400.483009708738,412.0,8
4794000,510,Virar,2,1,1,1,1,0,1,1,1,0,0,0,0,1,1,9400.0,255.0,8
3797999,387,Virar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9813.950904392765,387.0,0
4100000,615,Virar,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1,6666.666666666667,307.5,9
10000000,1100,Kalyan West,2,0,1,1,0,1,1,1,1,1,1,1,0,1,1,9090.90909090909,550.0,11
2000000,450,Kalyan West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4444.444444444444,450.0,0
13000000,940,Thane West,2,0,0,1,1,1,1,1,1,1,0,0,0,0,1,13829.787234042553,470.0,8
6800000,966,Kalyan West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,7039.337474120083,483.0,9
3599000,607,Kalyan West,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,5929.159802306425,607.0,7
3600000,605,Kalyan West,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,5950.413223140496,605.0,9
7700000,950,Kalyan West,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8105.263157894737,475.0,2
5250000,650,Mira Road East,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8076.923076923077,650.0,2
4700000,675,Ulwe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6962.962962962963,675.0,0
26000000,1088,Goregaon West,3,1,1,0,0,0,0,1,0,0,1,0,0,1,1,23897.058823529413,362.6666666666667,5
20500000,905,Goregaon West,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,22651.933701657457,452.5,5
7800000,450,Kandivali East,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,17333.333333333332,450.0,11
7800000,450,Kandivali East,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,17333.333333333332,450.0,10
8000000,1300,Tilak Nagar Mumbai,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,6153.846153846154,433.3333333333333,3
3300000,450,Bhayandar East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7333.333333333333,450.0,0
4554000,550,Anjurdive,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,8280.0,550.0,10
7500000,962,Thane West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7796.257796257796,481.0,0
11800000,750,Thane West,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,15733.333333333334,375.0,2
8200000,550,Thane West,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,14909.09090909091,550.0,2
13500000,1013,Borivali East,2,1,1,1,0,0,1,1,1,1,1,0,1,0,0,13326.75222112537,506.5,8
8700000,600,Borivali East,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,14500.0,600.0,8
72300000,4240,Malad East,5,1,1,1,1,0,1,1,1,0,0,0,0,1,1,17051.88679245283,848.0,8
20000000,2240,Thane West,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,8928.57142857143,746.6666666666666,11
7500000,875,Mira Road East,2,1,0,1,1,0,1,0,0,0,0,0,0,1,0,8571.42857142857,437.5,4
7500000,975,Mira Road East,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,7692.307692307692,487.5,4
2130000,560,Nala Sopara,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3803.5714285714284,560.0,2
3800000,700,Nalasopara East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5428.571428571428,700.0,0
3800000,700,Nalasopara East,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,5428.571428571428,700.0,3
11500000,641,Thane West,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,17940.717628705148,320.5,10
12100000,676,Thane West,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,17899.40828402367,338.0,10
11000000,616,Thane West,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,17857.14285714286,308.0,10
17700000,984,Thane West,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1,17987.80487804878,328.0,10
13000000,725,Thane West,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,17931.03448275862,362.5,10
15800000,880,Thane West,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1,17954.545454545456,293.3333333333333,10
44000000,2580,Malad East,4,1,1,1,1,0,1,1,1,0,0,0,0,1,1,17054.263565891473,645.0,8
36100000,2120,Malad East,3,1,1,1,1,0,1,1,1,0,0,0,0,1,1,17028.30188679245,706.6666666666666,8
22000000,1290,Malad East,2,1,1,1,1,0,1,1,1,0,0,0,0,1,1,17054.263565891473,645.0,8
32599999,1306,Mulund West,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,24961.71439509954,435.3333333333333,4
23300000,1118,Mulund West,3,1,1,1,1,0,0,0,1,0,0,0,0,0,1,20840.787119856886,372.6666666666667,5
29000000,1160,Mulund West,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,25000.0,386.6666666666667,4
32700000,1309,Mulund West,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,24980.901451489688,436.3333333333333,4
19100000,797,Mulund West,2,1,1,1,1,0,1,0,1,1,0,0,0,1,1,23964.86825595985,398.5,8
22100000,885,Mulund West,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,24971.751412429378,295.0,4
18200000,759,Mulund West,2,1,1,1,1,0,1,0,1,1,0,0,0,1,1,23978.919631093544,379.5,8
20000000,835,Mulund West,2,1,1,1,1,0,1,0,1,1,0,0,0,1,1,23952.095808383234,417.5,8
17500000,729,Mulund West,2,1,1,1,1,0,1,0,1,1,0,0,0,1,1,24005.48696844993,364.5,8
31300000,1740,Mulund West,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1,17988.505747126437,580.0,10
38800000,2160,Mulund West,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1,17962.962962962964,720.0,10
30400000,1690,Mulund West,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1,17988.165680473372,563.3333333333334,10
35200000,1960,Mulund West,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1,17959.183673469386,653.3333333333334,10
26500000,1475,Mulund West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,17966.101694915254,737.5,10
20900000,1165,Mulund West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,17939.91416309013,582.5,10
20700000,742,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,27897.57412398922,371.0,11
19500000,697,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,27977.044476327115,348.5,11
18500000,664,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,27861.44578313253,332.0,11
18500000,663,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,27903.469079939667,331.5,11
18500000,661,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,27987.89712556732,330.5,11
28300000,963,Mulund West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,29387.331256490135,321.0,11
29800000,1017,Mulund West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,29301.868239921336,339.0,11
24100000,821,Mulund West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,29354.44579780755,273.6666666666667,11
20099999,720,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,27916.665277777778,360.0,11
